#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56496.6430433     3341.66558
  56496.6431960     3237.64226
  56496.6433489     3043.70852
  56496.6434970     3151.10853
  56496.6436499     3344.43977
  56496.6438026     3283.69782
  56496.6439554     3152.84095
  56496.6441036     3151.48342
  56496.6442564     3232.00410
  56496.6444092     3036.48365
  56496.6445619     3217.74640
  56496.6447102     3236.01473
  56496.6448629     3288.96925
  56496.6450157     3405.57981
  56496.6451684     3118.55083
  56496.6453166     3159.74556
  56496.6454695     3198.74935
  56496.6456222     3211.30889
  56496.6457749     3128.52639
  56496.6459232     3312.97888
  56496.6460760     3132.37769
  56496.6462288     3369.87645
  56496.6463815     3358.79634
  56496.6465297     3287.55577
  56496.6466871     3419.08414
  56496.6468353     3308.12302
  56496.6469880     3248.26749
  56496.6471362     3257.21976
  56496.6472890     3159.04260
  56496.6474418     3348.78151
  56496.6475946     3263.23233
  56496.6477427     3297.92289
  56496.6478956     3159.93724
  56496.6480483     3114.93507
  56496.6482010     3420.14194
  56496.6483492     3004.60340
  56496.6485021     3282.73696
  56496.6486549     3174.47432
  56496.6488077     3101.62803
  56496.6489604     3157.94382
  56496.6491086     3344.21395
  56496.6492613     3179.31010
  56496.6494141     3188.82365
  56496.6495669     3501.81230
  56496.6497151     3280.86869
  56496.6498679     3404.10097
  56496.6500207     3328.69851
  56496.6501688     3321.99248
  56496.6503262     3272.30871
  56496.6504745     3313.59241
  56496.6506272     3296.85778
  56496.6507754     3377.46139
  56496.6509281     3333.53033
  56496.6510809     3220.61700
  56496.6512338     3481.00659
  56496.6513818     3150.18551
  56496.6515347     3210.83807
  56496.6516875     3266.26711
  56496.6518403     3364.68317
  56496.6519884     3330.10135
  56496.6521411     3287.29688
  56496.6522940     3367.82946
  56496.6524468     3313.45592
  56496.6525950     3383.92344
  56496.6527477     3242.40410
  56496.6529004     3228.28780
  56496.6530534     3575.58665
  56496.6532014     3329.27815
  56496.6533543     3292.25567
  56496.6535070     3234.06499
  56496.6536598     3232.92739
  56496.6538080     3364.68269
  56496.6539608     3180.01726
  56496.6541135     3360.74376
  56496.6542663     3125.87247
  56496.6544146     3247.97691
  56496.6545672     3172.34821
  56496.6547202     3223.62461
  56496.6550210     3515.05273
  56496.6551739     3368.67731
  56496.6553266     3195.12590
  56496.6554794     3511.04545
  56496.6556321     3263.34988
  56496.6557803     3372.96132
  56496.6559332     3339.16605
  56496.6560859     3272.38792
  56496.6562341     3333.50450
  56496.6563869     3291.72083
  56496.6565397     3313.90935
  56496.6566924     3222.55843
  56496.6568407     3381.82902
  56496.6569934     3321.44015
  56496.6571508     3533.02272
  56496.6572990     3243.33003
  56496.6574471     3432.36559
  56496.6576000     3524.32237
  56496.6577527     3436.90538
  56496.6579054     3405.15041
  56496.6580583     3301.58711
  56496.6582111     3388.69827
  56496.6583593     3326.44565
  56496.6585120     3337.17767
  56496.6586602     3351.43160
  56496.6588176     3295.90315
  56496.6589658     3505.29967
  56496.6591185     3289.10620
  56496.6592667     3370.35341
  56496.6594195     3392.76940
  56496.6595723     3449.07814
  56496.6597250     3491.53425
  56496.6598732     3445.92894
  56496.6600260     3283.35394
  56496.6601788     3323.72204
  56496.6603316     3447.12939
  56496.6604799     3392.28958
  56496.6606326     3546.23116
  56496.6607853     3325.37457
  56496.6609382     3417.39183
  56496.6610908     3462.66979
  56496.6612391     3320.46202
  56496.6613918     3401.14397
  56496.6615446     3470.13687
  56496.6616929     3420.12208
  56496.6618502     3307.19911
  56496.6619984     3391.77541
  56496.6621512     3346.04493
  56496.6622993     3472.74657
  56496.6624521     3345.28190
  56496.6626095     3287.01019
  56496.6627578     3437.28339
  56496.6629058     3357.86582
  56496.6630588     3150.75298
  56496.6632115     3450.91826
  56496.6633641     3329.12025
  56496.6635124     3460.64286
  56496.6636651     3389.09537
  56496.6638180     3284.64763
  56496.6639707     3314.58418
  56496.6641236     3384.76339
  56496.6642717     3195.11120
  56496.6644245     3460.22663
  56496.6645773     3528.15128
  56496.6647254     3342.08757
  56496.6648783     3512.36281
  56496.6650309     3531.50487
  56496.6651839     3658.25049
  56496.6653319     3328.90519
  56496.6654894     3425.28406
  56496.6656375     3362.04310
  56496.6657902     3528.79800
  56496.6659385     3399.82635
  56496.6660913     3595.78026
  56496.6662442     3446.67434
  56496.6663968     3394.88554
  56496.6665449     3390.68272
  56496.6666979     3459.90266
  56496.6668505     3484.97531
  56496.6670034     3095.02055
  56496.6671561     3323.72631
  56496.6673044     3216.29198
  56496.6674570     3505.23772
  56496.6676098     3463.49242
  56496.6677580     3489.60972
  56496.6679154     3473.63243
  56496.6680637     3338.83088
  56496.6682164     3340.03924
  56496.6683646     3469.55222
  56496.6685174     3325.93691
  56496.6686702     3527.82898
  56496.6688229     3306.75141
  56496.6689712     3423.83646
  56496.6692767     3335.20558
  56496.6694295     3290.89016
  56496.6695776     3175.07160
  56496.6697304     3349.39176
  56496.6698833     3331.62784
  56496.6700360     3490.44139
  56496.6701887     3452.69215
  56496.6703369     3246.10682
  56496.6704897     3379.94689
  56496.6706426     3564.40413
  56496.6707953     3240.11614
  56496.6709434     3226.55419
  56496.6710963     3376.71808
  56496.6712490     3487.96827
  56496.6713972     3362.97398
  56496.6715500     3357.19881
  56496.6717028     3357.60439
  56496.6718556     3324.50099
  56496.6720037     3454.72285
  56496.6721566     3507.18165
  56496.6723093     3351.11627
  56496.6724621     3532.29949
  56496.6726102     3497.38792
  56496.6727630     3237.95982
  56496.6729158     3202.29086
  56496.6730685     3483.28179
  56496.6732215     3337.00453
  56496.6733695     3463.22966
  56496.6735225     3314.91172
  56496.6736751     3302.37003
  56496.6738232     3361.26632
  56496.6741288     3421.04239
  56496.6742817     3390.39236
  56496.6744298     3276.64479
  56496.6745873     3157.76114
  56496.6747353     3528.62322
  56496.6748882     3626.20159
  56496.6750364     3418.18738
  56496.6751892     3466.13007
  56496.6753420     3374.93819
  56496.6754946     3461.38940
  56496.6756429     3444.67243
  56496.6757957     3322.63006
  56496.6759484     3237.99413
  56496.6761013     3201.90438
  56496.6762540     3269.22308
  56496.6764022     3302.14684
  56496.6765550     3329.09920
  56496.6767079     3371.00580
  56496.6768605     3424.95411
  56496.6770087     3432.21867
  56496.6771615     3469.01644
  56496.6773143     3353.26519
  56496.6774625     3385.15085
  56496.6776198     3395.42966
  56496.6777680     3229.68467
  56496.6779208     3483.15485
  56496.6780690     3438.32229
  56496.6782218     3350.21027
  56496.6783745     3180.59286
  56496.6785274     3334.93819
  56496.6786802     3313.36845
  56496.6788329     3331.20978
  56496.6789811     3412.85401
  56496.6791339     3409.15658
  56496.6792866     3283.24219
  56496.6794348     3270.15334
  56496.6795875     3433.96958
  56496.6797404     3377.63039
  56496.6798885     3364.60964
  56496.6801941     3288.02769
  56496.6803469     3330.40056
  56496.6804951     3323.80021
  56496.6806478     3200.93612
  56496.6808007     3419.74084
  56496.6809534     3195.54495
  56496.6811016     3450.23014
  56496.6812544     3299.91913
  56496.6814072     3343.76293
  56496.6815600     3212.90312
  56496.6817081     3313.85197
  56496.6818609     3177.24295
  56496.6820137     3332.47535
  56496.6821665     3437.54401
  56496.6823193     3308.83752
  56496.6824674     3283.26821
  56496.6826202     3191.11598
  56496.6827730     3356.94914
  56496.6829212     3283.97800
  56496.6830739     3292.38125
  56496.6832269     3320.62820
  56496.6833795     3396.67188
  56496.6835276     3208.12076
  56496.6836805     3298.27917
  56496.6838332     3382.20663
  56496.6839861     3204.40052
  56496.6841342     3389.62405
  56496.6842870     3267.43965
  56496.6844398     3424.91895
  56496.6845926     3292.40990
  56496.6847407     3070.00158
  56496.6848935     3447.45742
  56496.6850464     3436.81600
  56496.6851990     3283.92405
  56496.6853518     3423.21337
  56496.6855001     3293.03084
  56496.6856528     3166.59397
  56496.6858057     3181.67587
  56496.6859537     3229.62935
  56496.6861066     3381.42038
  56496.6862594     3245.86413
  56496.6864122     3344.58491
  56496.6865603     3377.26380
  56496.6867131     3342.40719
  56496.6868659     3519.12959
  56496.6870187     3366.60095
  56496.6871668     3114.48163
  56496.6874724     3285.84400
  56496.6876253     3307.61021
  56496.6877733     3263.69922
  56496.6879262     3319.37525
  56496.6880789     3356.19019
  56496.6882318     3224.21747
  56496.6883845     3257.34967
  56496.6885327     3389.24822
  56496.6886855     3215.04365
  56496.6888382     3349.07941
  56496.6889865     3279.64130
  56496.6891393     3416.16495
  56496.6892920     3507.35181
  56496.6894448     3251.99980
  56496.6895929     3227.81449
  56496.6897458     3238.17775
  56496.6898985     3306.77369
  56496.6900513     3233.79081
  56496.6903522     3281.84396
  56496.6905050     3209.12658
  56496.6906578     3259.82190
  56496.6908061     3417.79930
  56496.6909634     3368.31940
  56496.6911116     3319.51967
  56496.6912644     3221.34571
  56496.6914171     3407.28793
  56496.6915653     3267.84582
  56496.6917181     3296.46478
  56496.6918709     3333.90853
  56496.6920191     3040.07151
  56496.6921719     3426.12705
  56496.6923246     3289.80192
  56496.6924774     3125.82637
  56496.6926257     3077.39802
  56496.6927783     3297.70328
  56496.6929312     3412.42981
  56496.6930840     3159.57206
  56496.6932320     3342.40358
  56496.6933896     3439.90484
  56496.6935377     3360.48472
  56496.6936906     3376.93028
  56496.6938386     3332.94013
  56496.6939914     3302.64312
  56496.6941443     3263.88996
  56496.6942970     3337.32543
  56496.6944498     3147.11953
  56496.6946025     3240.68652
  56496.6947508     3160.50205
  56496.6949035     3171.33496
  56496.6950516     3092.57860
  56496.6952044     3399.20380
  56496.6953572     3191.37641
  56496.6955101     3288.84228
  56496.6956581     3268.11098
  56496.6958109     3253.36654
  56496.6959638     3482.36704
  56496.6961166     3375.47451
  56496.6962648     3291.61355
  56496.6964175     3314.38487
  56496.6965702     3192.59626
  56496.6967231     3395.62993
  56496.6968713     3208.00610
  56496.6970287     3352.41495
  56496.6971768     3297.27979
  56496.6973296     3276.90032
  56496.6974823     3273.71286
  56496.6976305     3202.99512
  56496.6977834     3361.45610
  56496.6979362     3237.26065
  56496.6980843     3277.09359
  56496.6982371     3126.77522
  56496.6983898     3314.15015
  56496.6985427     3139.43384
  56496.6986907     3219.97014
  56496.6988437     3375.75294
  56496.6989964     3107.74079
  56496.6991493     3435.19678
  56496.6992973     3187.48746
  56496.6994501     3167.22325
  56496.6996030     3384.07344
  56496.6997557     3326.94449
  56496.6999039     3290.53449
  56496.7000567     3486.11732
  56496.7002094     3217.67233
  56496.7003623     3164.89639
  56496.7005150     3241.04053
  56496.7006633     3335.76532
  56496.7008160     3165.22506
  56496.7009688     3151.42604
  56496.7011215     3273.22388
  56496.7012696     3325.18862
  56496.7014225     3136.74315
  56496.7015752     3258.33940
  56496.7017235     3192.06868
  56496.7018808     3389.02660
  56496.7020290     3175.51667
  56496.7021819     3355.27749
  56496.7023299     3173.35030
  56496.7024828     3298.34699
  56496.7026401     3260.98082
  56496.7027883     3280.05702
  56496.7029366     3489.49187
  56496.7030893     3099.32006
  56496.7032421     3335.53706
  56496.7035477     3243.26949
  56496.7036958     3333.81839
  56496.7038485     3253.00795
  56496.7040015     3164.22680
  56496.7041495     3384.60116
  56496.7043024     3408.41790
  56496.7044551     3196.96380
  56496.7046079     3110.25216
  56496.7047561     3049.74029
  56496.7049089     3200.99060
  56496.7050617     3169.48082
  56496.7052145     3213.31422
  56496.7053626     3287.66384
  56496.7055154     3247.43607
  56496.7056682     3192.32798
  56496.7058209     3385.62767
  56496.7059691     3331.86350
  56496.7061220     3392.79821
  56496.7062747     3308.27659
  56496.7064275     3196.96577
  56496.7065803     3309.58056
  56496.7067331     3183.32418
  56496.7068813     3124.93669
  56496.7070340     3197.70391
  56496.7071868     3207.94464
  56496.7073350     3417.26499
  56496.7074877     3146.76487
  56496.7076406     3167.90685
  56496.7077934     3191.03196
  56496.7079415     3405.26506
  56496.7082471     3359.02958
  56496.7083952     3317.59238
  56496.7085481     3277.21206
  56496.7087009     3328.47915
  56496.7088536     3426.97705
  56496.7090018     3325.94472
  56496.7091545     3353.05880
  56496.7093073     3247.62541
  56496.7094601     3274.87251
  56496.7096130     3340.27818
  56496.7097610     3224.13565
  56496.7099139     3273.07298
  56496.7100666     3268.96874
  56496.7102147     3345.97794
  56496.7103676     3267.44390
  56496.7105204     3493.72130
  56496.7108213     3169.52248
  56496.7109742     3393.98991
  56496.7111270     3338.21379
  56496.7112796     3250.49139
  56496.7114278     3542.39677
  56496.7115806     3258.54813
  56496.7117335     3450.11376
  56496.7118862     3218.63741
  56496.7120344     3325.78275
  56496.7121872     3368.86965
  56496.7123401     3320.71311
  56496.7124927     3371.73100
  56496.7126455     3296.57246
  56496.7127984     3293.49464
  56496.7129464     3287.68273
  56496.7130993     3384.91948
  56496.7132520     3508.77423
  56496.7134048     3334.86551
